"ID","country","Q2","Q4","Q5","Q6","Q6N","Q7","Q23","Q30","Q46a","Q46b","Q46c"
"10879","3","1","3","8","3","1","1","4","3","1","2","2"
"10880","3","1","1","2","1","1","1","2","3","2","1","2"
"10881","3","1","2","3","1","1","1","2","1","1","1","1"
"10882","3","1","3","3","1","1","1","97","1","1","2","2"
"10883","3","1","2","2","2","3","1","1","3","1","1","1"
"10884","3","1","3","2","1","3","1","1","1","1","1","1"
"10885","3","1","3","2","3","1","1","1","1","1","2","1"
"10886","3","1","3","1","2","1","3","1","1","1","1","1"
"10887","3","1","2","2","3","1","1","1","1","2","1","1"
"10888","3","1","2","1","1","1","1","1","1","1","1","1"
"10889","3","1","2","2","2","1","1","1","3","1","1","2"
"10890","3","1","2","3","2","1","1","1","3","2","1","2"
"10891","3","1","2","8","2","1","1","1","1","2","1","2"
"10892","3","1","2","3","2","2","1","1","3","2","2","2"
"10893","3","1","1","2","2","1","1","1","3","2","1","2"
"10894","3","1","2","2","2","1","1","1","2","2","2","2"
"10895","3","1","1","2","1","1","1","1","1","2","2","2"
"10896","3","1","1","2","2","1","1","1","2","2","1","1"
"10897","3","1","3","2","2","1","1","1","3","1","1","2"
"10898","3","1","3","2","1","1","1","1","2","2","1","2"
"10899","3","1","2","2","2","3","1","1","3","2","1","2"
"10900","3","1","1","2","2","1","1","1","3","2","1","2"
"10901","3","2","2","2","5","1","1","2","1","2","2","2"
"10902","3","1","1","2","2","1","1","2","3","2","2","2"
"10903","3","8","4","3","4","3","3","1","3","2","2","2"
"10904","3","1","2","2","2","3","1","1","1","1","1","1"
"10905","3","1","2","2","3","1","1","2","2","1","1","1"
"10906","3","1","2","2","2","1","1","3","3","2","1","1"
"10907","3","1","2","3","4","1","1","98","2","2","1","8"
"10908","3","1","8","3","3","1","1","2","3","1","2","1"
"10909","3","1","2","2","2","1","1","2","2","2","1","2"
"10910","3","1","1","2","1","1","1","2","3","2","1","2"
"10911","3","1","2","3","2","3","1","3","3","2","1","1"
"10912","3","1","1","3","4","1","1","2","1","2","1","1"
"10913","3","1","2","2","3","1","1","4","1","1","1","1"
"10914","3","1","1","3","3","1","1","1","3","2","2","2"
"10915","3","1","2","3","3","3","1","1","3","1","1","1"
"10916","3","1","2","2","2","1","1","1","3","2","1","1"
"10917","3","1","2","3","3","3","3","1","1","2","1","1"
"10918","3","1","2","2","3","1","1","4","1","1","1","1"
"10919","3","1","3","3","3","2","1","1","3","1","1","1"
"10920","3","1","2","2","2","1","1","1","1","1","1","1"
"10921","3","1","2","2","2","1","1","1","1","1","1","1"
"10922","3","1","3","4","3","3","1","1","1","1","1","1"
"10923","3","1","2","3","2","1","1","2","3","2","1","1"
"10924","3","1","2","4","3","3","3","1","3","1","1","1"
"10925","3","1","3","2","2","1","1","1","2","1","2","1"
"10926","3","1","3","2","2","3","1","1","1","1","1","1"
"10927","3","2","2","3","2","1","1","2","2","2","1","1"
"10928","3","1","2","2","3","1","1","1","1","1","1","1"
"10929","3","1","2","3","3","1","1","1","1","1","1","1"
"10930","3","1","3","4","3","2","3","1","1","1","1","1"
"10931","3","1","3","2","3","3","1","1","1","1","1","1"
"10932","3","1","3","2","3","3","1","1","1","1","1","1"
"10933","3","1","1","3","3","1","1","2","2","2","1","1"
"10934","3","1","2","2","2","1","1","1","2","1","1","1"
"10935","3","1","2","2","3","1","1","1","1","2","2","2"
"10936","3","1","2","2","2","1","1","2","1","2","1","1"
"10937","3","1","1","2","2","1","1","1","2","2","1","1"
"10938","3","1","2","2","1","1","1","2","1","2","1","1"
"10939","3","1","2","3","2","1","1","2","2","2","1","1"
"10940","3","1","2","3","3","3","9","1","1","1","1","1"
"10941","3","1","2","2","2","1","1","2","2","2","1","1"
"10942","3","1","1","3","3","2","1","1","1","1","1","1"
"10943","3","2","1","4","3","3","1","1","3","2","1","1"
"10944","3","1","2","2","2","1","1","1","2","1","2","1"
"10945","3","1","3","2","3","1","1","1","3","2","1","1"
"10946","3","1","9","2","3","1","1","1","1","1","1","1"
"10947","3","1","2","4","3","3","1","1","1","2","1","1"
"10948","3","1","1","3","4","1","8","2","1","1","2","2"
"10949","3","1","2","2","3","3","1","1","3","1","2","1"
"10950","3","1","2","2","3","1","1","3","1","1","2","2"
"10951","3","1","1","2","1","1","1","97","8","2","1","1"
"10952","3","1","2","3","3","3","1","1","1","2","2","1"
"10953","3","1","2","2","2","1","1","4","1","1","2","1"
"10954","3","1","1","2","2","1","1","2","3","2","1","2"
"10955","3","1","2","2","4","1","1","1","1","1","2","2"
"10956","3","1","2","2","4","1","1","1","3","1","8","8"
"10957","3","2","3","3","3","2","3","1","1","1","2","1"
"10958","3","1","2","2","2","1","3","2","3","2","1","1"
"10959","3","1","2","2","2","1","1","1","3","1","1","1"
"10960","3","1","2","8","3","3","1","1","1","2","1","1"
"10961","3","1","3","2","3","2","3","1","3","1","2","1"
"10962","3","1","2","3","3","1","1","2","1","2","2","1"
"10963","3","1","2","2","2","1","8","2","3","2","1","1"
"10964","3","1","2","4","3","3","1","1","1","1","1","1"
"10965","3","1","2","2","3","1","1","99","2","1","2","1"
"10966","3","1","2","2","2","1","1","1","3","1","1","1"
"10967","3","1","2","2","2","1","1","1","2","1","1","1"
"10968","3","1","1","1","1","1","1","1","2","1","1","1"
"10969","3","1","1","2","1","1","1","1","1","1","1","1"
"10970","3","1","1","1","1","1","1","1","1","1","1","1"
"10971","3","1","1","1","1","1","1","2","2","1","1","1"
"10972","3","1","2","2","2","1","1","1","2","1","1","1"
"10973","3","1","1","1","2","1","1","2","2","1","1","1"
"10974","3","1","1","2","1","1","1","2","2","1","1","1"
"10975","3","1","2","2","1","1","1","1","2","1","1","1"
"10976","3","1","1","2","1","1","1","1","1","1","1","1"
"10977","3","1","1","1","1","1","1","1","2","1","1","1"
"10978","3","1","2","9","1","1","1","1","2","1","1","1"
"10979","3","1","2","2","2","1","1","1","2","1","1","1"
"10980","3","1","2","2","1","1","1","1","2","1","1","1"
"10981","3","1","1","1","1","1","1","1","2","1","1","1"
"10982","3","1","1","1","1","1","1","1","2","1","1","1"
"10983","3","1","1","1","1","1","1","1","2","1","1","1"
"10984","3","1","1","1","1","1","1","1","2","1","1","1"
"10985","3","1","1","2","1","1","1","97","2","1","1","1"
"10986","3","1","2","2","2","1","1","97","2","1","1","1"
"10987","3","1","1","3","1","3","8","2","9","2","8","1"
"10988","3","1","1","3","5","1","1","1","2","1","2","2"
"10989","3","1","2","3","3","1","3","1","8","2","8","8"
"10990","3","8","2","3","3","3","3","98","8","8","8","1"
"10991","3","1","2","3","3","1","8","1","2","1","1","1"
"10992","3","1","3","3","3","3","1","1","3","2","1","2"
"10993","3","8","8","3","1","8","2","1","1","2","9","9"
"10994","3","1","2","3","2","1","1","99","8","2","2","1"
"10995","3","8","5","4","3","8","1","1","2","1","2","1"
"10996","3","1","1","4","2","1","2","97","8","1","2","1"
"10997","3","1","3","3","2","3","1","97","2","8","8","1"
"10998","3","2","3","3","1","1","8","5","8","8","8","8"
"10999","3","2","2","1","2","2","2","2","2","2","2","2"
"11000","3","1","2","2","2","2","2","2","2","2","2","2"
"11001","3","8","2","8","2","1","1","1","8","8","8","8"
"11002","3","2","2","2","2","1","1","2","1","1","1","1"
"11003","3","2","2","2","2","3","2","1","2","2","2","2"
"11004","3","1","2","3","2","1","3","2","8","2","2","1"
"11005","3","2","3","8","8","1","3","2","8","8","8","1"
"11006","3","1","1","3","3","2","2","2","3","8","8","8"
"11007","3","1","2","2","2","2","2","2","2","2","2","2"
"11008","3","2","2","2","2","2","2","2","2","1","1","2"
"11009","3","1","2","2","2","1","1","1","2","2","1","1"
"11010","3","1","2","3","3","3","2","1","2","2","1","1"
"11011","3","1","2","2","2","1","1","2","2","8","1","1"
"11012","3","1","2","3","2","1","9","1","3","2","2","2"
"11013","3","1","1","2","2","1","3","2","3","2","1","1"
"11014","3","2","2","3","3","3","2","1","2","2","1","1"
"11015","3","1","2","3","2","1","1","1","1","1","2","1"
"11016","3","1","1","3","1","2","1","1","1","1","1","1"
"11017","3","1","2","2","2","1","1","2","2","1","1","1"
"11018","3","1","2","2","1","1","1","1","1","1","1","2"
"11019","3","1","2","2","1","1","1","97","2","1","1","1"
"11020","3","1","2","3","2","1","2","1","2","1","1","1"
"11021","3","1","2","2","1","1","2","2","8","1","1","1"
"11022","3","1","2","2","2","3","3","4","8","1","1","1"
"11023","3","1","2","2","2","1","1","1","2","2","1","2"
"11024","3","2","2","3","2","2","1","1","2","2","2","2"
"11025","3","2","2","2","1","1","1","1","2","2","1","2"
"11026","3","1","3","3","2","2","8","1","1","1","1","1"
"11027","3","1","3","2","1","1","1","2","2","1","2","1"
"11028","3","1","1","2","1","1","1","1","8","2","2","1"
"11029","3","2","2","2","2","1","3","2","8","2","2","2"
"11030","3","8","1","2","2","1","1","1","2","2","2","2"
"11031","3","2","3","2","3","1","1","1","2","2","1","1"
"11032","3","1","3","3","4","2","1","1","2","2","2","1"
"11033","3","1","3","2","3","1","1","1","2","2","2","1"
"11034","3","1","3","3","3","1","1","1","2","2","2","2"
"11035","3","2","3","2","1","1","1","1","2","2","2","1"
"11036","3","1","3","3","3","3","1","1","2","2","2","1"
"11037","3","2","4","4","1","1","3","1","2","1","1","1"
"11038","3","1","3","2","1","1","1","1","2","2","2","2"
"11039","3","1","2","2","2","1","1","1","2","2","1","1"
"11040","3","2","3","3","3","3","1","1","2","2","1","1"
"11041","3","1","2","8","2","1","1","1","1","2","2","2"
"11042","3","1","2","2","2","1","1","2","2","2","1","1"
"11043","3","1","2","2","2","1","1","1","2","2","2","1"
"11044","3","1","3","3","2","1","1","1","2","2","2","2"
"11045","3","1","4","3","3","2","1","1","2","2","2","2"
"11046","3","1","2","2","2","1","1","1","2","2","2","2"
"11047","3","1","1","2","2","1","1","1","2","2","2","2"
"11048","3","1","3","2","3","3","1","1","2","2","2","2"
"11049","3","1","2","2","2","1","1","1","1","2","2","1"
"11050","3","8","2","2","2","1","1","2","2","2","2","1"
"11051","3","1","3","2","3","2","2","1","2","2","1","1"
"11052","3","2","2","3","2","2","2","3","2","2","1","1"
"11053","3","1","2","3","2","2","2","2","2","1","2","1"
"11054","3","2","2","4","2","2","2","2","1","1","2","1"
"11055","3","1","2","4","2","1","2","1","1","1","2","1"
"11056","3","1","3","4","2","2","2","1","1","1","2","2"
"11057","3","1","2","3","1","2","2","3","2","1","2","1"
"11058","3","1","2","4","2","2","2","2","2","1","2","1"
"11059","3","2","2","4","2","2","3","2","1","1","2","1"
"11060","3","2","2","4","1","2","2","3","1","1","2","1"
"11061","3","1","1","4","2","2","2","2","1","2","1","2"
"11062","3","1","2","4","2","2","2","2","1","1","2","1"
"11063","3","2","3","3","2","1","2","2","1","1","2","1"
"11064","3","1","2","4","1","2","1","1","2","1","2","2"
"11065","3","1","3","4","1","2","1","1","1","1","2","1"
"11066","3","1","2","3","5","2","1","2","2","2","1","2"
"11067","3","1","2","3","2","1","1","2","2","1","2","1"
"11068","3","1","2","3","5","2","2","2","1","2","2","1"
"11069","3","2","2","3","2","3","1","97","1","1","1","1"
"11070","3","1","2","2","1","1","1","2","1","1","1","1"
"11071","3","1","2","2","1","1","1","1","1","1","2","1"
"11072","3","8","1","2","1","1","1","2","1","1","2","2"
"11073","3","1","2","2","2","1","1","1","1","1","2","2"
"11074","3","1","1","3","2","3","1","3","8","1","8","1"
"11075","3","1","1","2","1","1","1","2","3","1","1","1"
"11076","3","1","2","3","1","1","1","1","1","1","2","1"
"11077","3","1","2","3","2","1","1","2","2","1","1","2"
"11078","3","2","2","3","5","1","1","1","2","2","2","1"
"11079","3","2","2","4","2","3","8","1","1","1","1","1"
"11080","3","1","2","2","2","1","1","1","1","1","2","1"
"11081","3","1","2","2","1","1","1","2","1","1","1","1"
"11082","3","1","3","3","2","3","1","97","2","1","2","1"
"11083","3","1","2","2","2","1","1","1","1","1","2","1"
"11084","3","1","1","2","1","1","1","1","1","1","2","1"
"11085","3","1","2","2","1","1","1","97","1","1","1","1"
"11086","3","1","2","3","2","1","1","2","1","1","2","1"
"11087","3","1","2","2","2","1","2","1","1","1","2","1"
"11088","3","2","2","2","2","3","1","98","2","8","8","2"
"11089","3","2","2","3","2","1","1","98","2","1","1","1"
"11090","3","1","2","3","2","1","1","1","1","1","2","1"
"11091","3","1","2","3","1","1","1","97","1","1","2","2"
"11092","3","1","2","2","1","1","3","2","1","2","2","2"
"11093","3","1","3","3","2","1","1","2","3","1","1","1"
"11094","3","1","2","2","3","1","1","1","2","1","1","2"
"11095","3","1","4","3","2","1","1","1","3","1","1","1"
"11096","3","1","2","2","2","1","1","1","1","1","2","1"
"11097","3","1","2","2","2","1","1","4","2","1","1","1"
"11098","3","1","2","2","2","1","1","1","1","2","2","1"
"11099","3","1","2","2","2","1","1","1","3","2","2","1"
"11100","3","1","2","2","2","1","1","1","3","2","2","1"
"11101","3","1","2","2","1","1","1","1","1","2","2","1"
"11102","3","1","1","2","1","1","1","1","1","2","2","1"
"11103","3","1","2","2","1","1","1","1","3","2","1","1"
"11104","3","1","2","2","1","1","1","1","3","2","2","1"
"11105","3","1","2","2","1","1","1","1","3","2","1","1"
"11106","3","1","2","2","1","1","1","2","1","2","1","1"
"11107","3","1","2","2","1","1","1","1","3","2","2","1"
"11108","3","1","2","2","2","1","1","1","1","2","2","1"
"11109","3","1","1","2","1","1","1","1","3","2","2","1"
"11110","3","1","2","2","1","1","1","1","3","2","2","1"
"11111","3","1","2","2","1","1","1","1","1","2","1","1"
"11112","3","1","2","2","2","1","1","2","3","2","1","1"
"11113","3","1","2","2","2","1","1","1","1","2","1","1"
"11114","3","1","2","2","2","1","1","1","1","2","2","1"
"11115","3","1","1","2","1","1","1","1","1","2","2","1"
"11116","3","1","2","2","1","1","1","1","1","2","2","1"
"11117","3","1","2","2","2","9","1","2","1","2","2","1"
"11118","3","1","2","2","2","1","1","2","1","2","1","1"
"11119","3","1","2","2","2","1","1","1","1","2","2","1"
"11120","3","1","2","2","2","1","1","2","1","2","2","1"
"11121","3","1","2","2","2","1","1","2","1","2","2","1"
"11122","3","1","2","2","2","1","1","1","1","2","2","1"
"11123","3","1","2","2","2","1","1","2","1","2","1","1"
"11124","3","1","2","2","2","1","1","1","1","1","1","1"
"11125","3","1","2","2","2","9","1","1","1","2","2","1"
"11126","3","1","2","2","2","1","1","1","1","1","2","2"
"11127","3","1","2","2","1","1","1","1","1","2","2","1"
"11128","3","1","2","9","2","1","1","2","1","2","2","1"
"11129","3","1","2","2","2","1","1","1","1","2","2","1"
"11130","3","1","2","2","2","1","1","1","1","2","2","1"
"11131","3","1","1","2","1","1","1","1","1","2","2","1"
"11132","3","1","2","9","2","1","1","1","1","2","2","1"
"11133","3","1","2","9","2","1","1","1","1","2","2","1"
"11134","3","1","1","2","1","1","1","1","1","2","2","1"
"11135","3","1","1","2","1","1","1","1","1","2","2","1"
"11136","3","1","2","3","3","1","1","3","2","2","1","1"
"11137","3","1","3","2","2","1","1","3","3","2","1","1"
"11138","3","1","2","2","2","1","1","4","1","1","2","1"
"11139","3","1","3","2","2","1","1","3","1","2","1","1"
"11140","3","1","2","2","3","1","1","3","2","2","1","1"
"11141","3","1","2","2","3","1","1","2","2","2","1","2"
"11142","3","1","2","2","3","1","1","3","1","2","1","2"
"11143","3","1","2","3","3","1","1","3","2","2","1","2"
"11144","3","1","2","2","2","1","1","4","3","2","1","1"
"11145","3","1","3","3","3","1","1","1","2","2","1","1"
"11146","3","1","3","2","2","1","1","4","1","2","1","1"
"11147","3","1","2","2","3","1","1","1","2","1","1","2"
"11148","3","1","3","2","2","1","1","4","2","2","1","1"
"11149","3","1","2","2","2","1","1","4","2","2","1","1"
"11150","3","1","2","2","2","1","1","1","2","1","2","1"
"11151","3","2","2","2","2","1","1","1","2","2","1","1"
"11152","3","1","3","3","3","1","1","3","1","2","1","1"
"11153","3","1","2","2","2","1","1","4","2","2","1","1"
"11154","3","2","3","9","3","1","1","4","2","2","1","1"
"11155","3","1","2","2","3","1","1","3","1","2","1","2"
"11156","3","1","3","3","3","1","1","4","2","2","1","1"
"11157","3","1","2","2","2","1","1","1","1","2","1","2"
"11158","3","1","2","2","3","1","1","1","2","2","1","2"
"11159","3","1","2","2","2","1","1","4","1","2","1","1"
"11160","3","1","2","2","2","1","1","3","1","2","1","2"
"11161","3","1","2","2","2","1","1","1","1","2","1","1"
"11162","3","1","3","2","3","1","1","3","2","2","1","1"
"11163","3","1","3","3","3","1","1","4","2","1","2","2"
"11164","3","1","2","3","3","1","1","1","2","2","1","1"
"11165","3","1","2","2","3","1","1","1","2","2","1","1"
"11166","3","1","3","2","2","1","1","3","2","2","1","1"
"11167","3","1","2","2","2","1","1","3","1","2","1","1"
"11168","3","1","2","2","3","1","1","4","1","2","1","1"
"11169","3","1","2","2","2","1","1","1","2","2","1","1"
"11170","3","1","2","2","2","1","1","1","2","2","1","1"
"11171","3","1","2","2","2","1","1","4","1","2","1","1"
"11172","3","1","3","9","3","1","1","1","2","2","1","1"
"11173","3","1","3","3","3","1","1","4","2","2","1","1"
"11174","3","1","2","2","2","1","1","1","1","2","1","1"
"11175","3","1","3","9","2","1","1","3","1","2","1","2"
"11176","3","1","2","9","2","1","1","1","2","2","1","1"
"11177","3","1","3","2","2","1","1","4","2","2","1","2"
"11178","3","1","3","2","3","1","1","3","2","2","1","1"
"11179","3","1","2","2","3","1","1","4","2","2","1","1"
"11180","3","1","3","2","2","1","1","4","3","2","2","1"
"11181","3","1","3","3","4","2","2","1","1","2","2","1"
"11182","3","1","3","2","3","1","1","4","2","2","1","2"
"11183","3","1","2","2","2","1","1","2","3","2","2","2"
"11184","3","1","2","9","2","1","1","4","1","2","1","2"
"11185","3","1","2","2","1","1","1","2","3","2","1","2"
"11186","3","1","3","2","3","3","3","1","3","2","2","2"
"11187","3","1","3","3","4","2","2","2","1","2","2","1"
"11188","3","1","2","2","2","1","1","4","1","2","2","1"
"11189","3","1","2","2","1","1","1","4","1","2","2","2"
"11190","3","1","2","2","2","1","1","4","1","2","2","2"
"11191","3","1","3","3","3","3","3","1","3","2","2","1"
"11192","3","1","2","2","2","1","1","4","1","2","1","1"
"11193","3","1","3","2","3","1","1","3","2","2","1","1"
"11194","3","1","3","2","2","1","1","4","2","2","1","2"
"11195","3","1","3","2","2","1","1","4","1","2","1","1"
"11196","3","1","2","9","3","1","1","4","1","2","1","1"
"11197","3","1","3","2","2","1","1","4","1","2","1","1"
"11198","3","1","3","2","3","1","1","4","2","2","1","1"
"11199","3","1","3","2","2","1","1","4","1","2","1","1"
"11200","3","1","3","2","2","1","1","3","1","2","1","2"
"11201","3","1","2","2","2","1","1","4","1","2","1","1"
"11202","3","1","2","8","3","1","8","1","1","1","2","1"
"11203","3","1","1","2","2","1","1","2","1","1","1","1"
"11204","3","1","1","3","2","1","8","97","3","1","1","1"
"11205","3","2","3","3","2","3","3","2","2","2","2","1"
"11206","3","1","3","2","2","1","1","2","2","1","1","1"
"11207","3","1","1","3","2","1","1","2","1","1","1","1"
"11208","3","1","1","1","1","1","1","2","8","2","1","1"
"11209","3","1","1","3","1","1","8","1","1","1","1","1"
"11210","3","1","2","4","2","3","3","2","2","1","1","1"
"11211","3","2","4","3","3","1","1","3","2","2","2","2"
"11212","3","1","1","3","2","1","1","4","1","2","2","1"
"11213","3","1","2","1","2","1","1","1","2","2","2","1"
"11214","3","1","1","1","1","1","1","97","3","1","1","2"
"11215","3","1","1","2","2","1","1","1","8","1","2","1"
"11216","3","1","1","3","1","1","1","2","2","1","2","1"
"11217","3","1","2","2","2","1","1","2","1","1","1","1"
"11218","3","1","1","2","1","1","8","1","1","1","1","1"
"11219","3","1","3","2","3","1","8","1","2","1","1","1"
"11220","3","1","2","2","1","1","1","2","1","1","1","1"
"11221","3","1","2","3","2","2","1","2","1","2","1","2"
"11222","3","1","2","2","2","1","1","4","3","2","2","1"
"11223","3","1","1","2","1","1","1","2","2","1","2","1"
"11224","3","1","2","2","3","1","1","98","1","1","2","2"
"11225","3","1","1","2","2","1","1","1","1","1","1","1"
"11226","3","1","2","3","3","3","1","2","8","1","1","1"
"11227","3","1","1","2","1","1","1","2","1","1","1","1"
"11228","3","1","8","3","8","1","1","1","1","1","1","1"
"11229","3","1","2","3","3","2","1","1","2","1","1","1"
"11230","3","1","1","2","2","1","1","2","8","2","1","1"
"11231","3","1","2","2","3","1","1","2","2","1","1","1"
"11232","3","1","4","2","3","1","1","1","2","1","2","1"
"11233","3","1","4","3","3","3","1","2","3","1","2","1"
"11234","3","1","2","3","3","1","1","1","2","1","2","1"
"11235","3","1","2","8","3","3","8","2","8","2","2","1"
"11236","3","1","1","2","1","3","1","2","2","1","1","1"
"11237","3","1","3","3","4","2","1","3","1","1","1","1"
"11238","3","1","2","4","4","2","1","1","1","1","1","1"
"11239","3","1","1","2","1","1","1","2","3","1","1","1"
"11240","3","2","4","3","2","1","8","1","3","2","2","1"
"11241","3","1","3","3","2","3","1","2","3","1","1","1"
"11242","3","1","1","1","2","1","1","98","8","1","1","1"
"11243","3","1","5","3","8","1","3","4","1","2","1","2"
"11244","3","1","2","2","2","1","1","2","2","1","1","1"
"11245","3","1","2","2","1","1","1","2","1","1","1","2"
"11246","3","1","4","2","3","2","1","2","2","1","1","1"
"11247","3","1","4","2","2","1","1","3","1","1","2","1"
"11248","3","1","1","4","3","3","1","1","1","2","2","2"
"11249","3","1","1","1","1","1","1","98","3","1","1","1"
"11250","3","1","2","2","2","1","1","2","8","1","1","1"
"11251","3","1","3","2","3","2","2","3","2","1","1","1"
"11252","3","1","4","2","3","1","9","2","2","1","1","1"
"11253","3","1","3","3","2","1","3","1","8","2","2","2"
"11254","3","1","2","2","1","1","1","1","8","1","2","1"
"11255","3","1","2","2","3","1","1","1","8","1","1","1"
"11256","3","1","2","3","3","3","1","1","2","1","1","1"
"11257","3","1","1","2","2","1","1","97","2","1","1","1"
"11258","3","1","1","3","3","1","1","4","3","1","1","1"
"11259","3","1","4","2","3","1","1","2","2","1","2","1"
"11260","3","1","3","2","2","1","1","1","1","1","1","1"
"11261","3","1","2","2","2","1","1","98","1","2","1","1"
"11262","3","1","2","2","2","1","1","4","2","1","1","1"
"11263","3","1","1","2","2","1","1","5","8","1","1","1"
"11264","3","1","2","3","3","1","1","4","1","1","1","1"
"11265","3","2","4","4","4","3","1","1","8","2","2","2"
"11266","3","1","1","1","2","1","1","2","1","2","1","1"
"11267","3","2","1","2","2","1","1","98","8","1","1","8"
"11268","3","1","1","2","1","1","1","98","3","1","2","1"
"11269","3","1","1","2","1","1","1","98","8","8","8","8"
"11270","3","8","2","2","1","1","1","4","1","1","1","1"
"11271","3","8","3","2","1","1","1","4","3","1","2","1"
"11272","3","1","3","9","2","1","1","2","3","1","1","1"
"11273","3","2","1","2","1","1","1","1","1","1","1","1"
"11274","3","1","1","2","1","1","1","98","1","1","1","1"
"11275","3","8","1","3","2","1","1","98","3","8","8","8"
"11276","3","1","1","2","1","1","1","98","1","1","1","1"
"11277","3","1","1","3","1","1","1","97","1","8","8","8"
"11278","3","1","1","3","1","1","1","98","1","1","2","1"
"11279","3","8","1","2","1","1","1","1","1","1","1","1"
"11280","3","1","2","2","2","1","1","97","2","1","1","1"
"11281","3","1","2","3","1","1","1","97","1","2","1","2"
"11282","3","8","2","8","1","1","1","98","1","1","1","2"
"11283","3","8","8","3","1","1","1","2","3","8","8","8"
"11284","3","2","2","2","1","1","1","1","3","1","1","1"
"11285","3","2","1","2","1","8","1","1","3","1","1","1"
"11286","3","2","1","8","3","3","1","98","2","8","8","8"
"11287","3","1","3","2","3","3","1","97","8","8","8","8"
"11288","3","1","1","1","1","1","1","2","1","1","1","1"
"11289","3","1","1","1","1","1","1","1","1","1","1","2"
"11290","3","1","2","2","2","1","1","2","3","1","8","9"
"11291","3","1","2","2","2","1","2","2","1","1","1","8"
"11292","3","1","1","2","1","1","1","2","1","1","1","1"
"11293","3","1","2","2","1","1","1","1","1","1","2","1"
"11294","3","1","1","2","2","1","1","1","1","1","2","8"
"11295","3","1","2","2","2","3","1","2","1","1","8","8"
"11296","3","1","2","2","2","3","1","2","1","1","8","8"
"11297","3","1","1","2","1","3","1","2","1","1","1","1"
"11298","3","1","8","3","3","3","1","1","3","1","1","1"
"11299","3","1","2","3","1","1","1","4","1","1","1","2"
"11300","3","1","8","3","2","1","8","2","8","1","1","2"
"11301","3","2","2","3","3","2","1","1","1","1","1","1"
"11302","3","1","1","4","3","3","1","4","2","2","2","2"
"11303","3","1","2","2","3","1","1","1","1","1","1","1"
"11304","3","2","3","2","3","1","1","4","2","1","1","1"
"11305","3","2","3","4","2","2","1","1","2","1","1","1"
"11306","3","1","2","4","2","1","1","2","2","1","2","1"
"11307","3","1","2","2","2","1","8","98","2","1","1","1"
"11308","3","2","8","8","2","8","1","97","8","2","2","2"
"11309","3","1","1","3","3","1","8","1","2","1","1","1"
"11310","3","1","1","2","1","1","1","1","1","1","1","1"
"11311","3","1","8","3","2","1","1","2","2","1","1","2"
"11312","3","8","2","3","2","1","1","2","1","1","2","1"
"11313","3","1","1","2","1","1","1","1","1","1","2","1"
"11314","3","1","2","3","3","3","1","1","2","1","1","2"
"11315","3","1","1","3","1","1","1","2","2","1","1","1"
"11316","3","1","1","2","1","1","1","2","1","1","1","1"
"11317","3","8","1","3","1","1","1","2","1","1","2","1"
"11318","3","2","3","2","3","1","8","1","2","1","1","2"
"11319","3","1","2","2","1","3","1","98","1","1","8","1"
"11320","3","1","3","2","3","8","8","4","1","1","2","2"
"11321","3","2","2","1","1","1","1","97","8","1","1","1"
"11322","3","8","8","3","2","1","1","2","1","2","2","2"
"11323","3","1","2","3","3","1","8","97","8","1","1","1"
"11324","3","1","2","2","2","1","1","2","2","2","2","1"
"11325","3","1","1","2","1","1","8","1","1","2","2","1"
"11326","3","1","1","2","1","1","1","2","9","1","1","1"
"11327","3","1","4","3","8","1","1","98","8","2","8","1"
"11328","3","2","1","9","2","1","2","1","1","1","1","1"
"11329","3","1","2","2","2","3","8","2","8","8","8","8"
"11330","3","1","2","9","2","3","1","4","3","1","1","1"
"11331","3","1","3","9","2","3","8","4","2","1","8","8"
"11332","3","8","2","8","2","8","3","1","3","1","1","1"
"11333","3","1","1","9","1","1","1","1","1","1","1","1"
"11334","3","1","2","2","2","3","3","98","2","1","1","1"
"11335","3","1","2","2","2","1","1","2","1","1","1","1"
"11336","3","2","3","2","2","1","1","2","1","8","8","8"
"11337","3","1","2","2","2","1","1","2","3","1","1","1"
"11338","3","8","4","2","2","1","1","1","2","1","1","1"
"11339","3","8","1","2","2","8","1","2","2","1","2","8"
"11340","3","1","1","8","3","2","2","2","3","8","2","1"
"11341","3","1","2","3","2","1","8","98","8","2","1","8"
"11342","3","8","1","2","2","1","8","2","2","1","1","8"
"11343","3","1","1","2","1","1","1","2","8","2","1","1"
"11344","3","1","2","3","1","1","1","2","3","1","1","2"
"11345","3","1","2","2","1","1","1","2","1","1","2","1"
"11346","3","1","1","2","2","2","1","1","2","1","2","1"
"11347","3","1","1","8","1","1","1","1","3","1","2","2"
"11348","3","1","1","2","1","1","1","2","1","2","1","8"
"11349","3","1","3","3","2","1","8","3","2","1","1","2"
"11350","3","1","1","2","2","3","1","2","3","1","2","1"
"11351","3","1","8","1","2","1","8","2","1","1","1","1"
"11352","3","1","3","2","2","3","1","1","1","1","1","1"
"11353","3","1","2","2","4","3","1","1","1","1","2","1"
"11354","3","1","2","2","1","1","1","1","2","1","1","1"
"11355","3","2","3","4","4","2","8","2","1","1","1","1"
"11356","3","1","1","2","1","1","1","98","3","1","1","1"
"11357","3","1","1","2","2","1","1","3","1","2","2","1"
"11358","3","1","2","2","2","1","1","98","1","2","2","1"
